id,title,vote_average,vote_count
297645,The Story of Xinghua,0,0
48144,The Day the Sun Turned Cold,7,2
46986,Flirt,7.5,4
144982,The Big Squeeze,5,1
47907,The Spitfire Grill,6.8,17
10061,Escape from L.A.,5.6,381
36266,Cyclo,6.8,23
549,Basquiat,6.6,97
10478,Tin Cup,5.9,152
66634,Dingo,6,1
116690,The Ballad of Narayama,6.4,12
213917,Every Other Weekend,6,2
145925,Mille bolle blu,6,1
100914,Crows and Sparrows,5,1
238,The Godfather,8.5,6024
159,Maybe... Maybe Not,6.1,34
11134,Police Story 3: Supercop,6.7,109
88224,Manny & Lo,6.3,9
132641,Wife,0,0
42758,Small Faces,6.4,10
9303,Bound,6.9,203
23945,Carpool,4.9,17
37820,Death in Brunswick,6.1,7
22479,Kansas City,6.1,13
9054,Gone Fishin',4.7,48
241058,Lover's Knot,4,2
11985,Vive L'Amour,7.3,16
10232,Shadow of Angels,4,2
59569,Killer: A Journal of Murder,6.3,10
410921,Nothing to Lose,0,0
38955,Project S,5.8,12
110513,Girls Town,5.2,3
114089,Bye-Bye,7.7,3
11015,The Relic,5.8,130
9306,The Island of Dr. Moreau,4.6,148
12559,First Kid,5.3,28
58770,The Trigger Effect,6.6,18
124851,Sweet Nothing,5,2
3587,Bogus,5.4,46
10723,Bulletproof,5.4,164
56077,Talk of Angels,6.8,4
19004,The Land Before Time III: The Time of the Great Giving,6.1,86
101230,1-900,5,1
253632,Baton Rouge,0,0
10987,Halloween: The Curse of Michael Myers,5,173
44705,Twelfth Night,7,22
20318,Mother Night,7.1,13
43596,Liebelei,6.3,8
79782,Venice,7.5,4
26933,Wild Reeds,7.4,18
27854,For Whom the Bell Tolls,6.1,41
981,The Philadelphia Story,7.7,196
872,Singin' in the Rain,7.9,747
2769,An American in Paris,6.9,133
13320,Funny Face,7,162
164,Breakfast at Tiffany's,7.6,1082
426,Vertigo,8,1162
567,Rear Window,8.2,1531
3078,It Happened One Night,7.7,283
13528,Gaslight,7.2,73
28288,The Gay Divorcee,7.2,17
213,North by Northwest,7.8,1062
284,The Apartment,8.1,498
239,Some Like It Hot,8,835
4808,Charade,7.7,351
289,Casablanca,7.9,1462
963,The Maltese Falcon,7.8,435
11113,My Fair Lady,7.4,361
6620,Sabrina,7.4,284
804,Roman Holiday,7.8,502
26531,The Little Princess,7,22
909,Meet Me in St. Louis,6.8,66
630,The Wizard of Oz,7.4,1689
770,Gone with the Wind,7.7,995
31044,My Favorite Year,7.1,35
599,Sunset Boulevard,8.2,533
15,Citizen Kane,8,1244
62,2001: A Space Odyssey,7.9,3075
121357,Golden Earrings,4.8,3
705,All About Eve,8,367
22490,The Women,6.4,26
223,Rebecca,7.7,346
25670,Foreign Correspondent,7,86
303,Notorious,7.8,345
4174,Spellbound,7.3,166
8356,An Affair to Remember,7.1,101
381,To Catch a Thief,7.1,299
20758,Father of the Bride,6.6,43
29376,The Band Wagon,7.1,46
1859,Ninotchka,7.3,77
18299,Love in the Afternoon,7.3,55
17281,Gigi,6.1,68
64382,The Reluctant Debutante,6.6,11
10907,The Adventures of Robin Hood,7.6,170
32093,The Mark of Zorro,7.1,39
1939,Laura,7.6,173
22292,The Ghost and Mrs. Muir,7.3,59
3598,Lost Horizon,6.8,42
3080,Top Hat,7.4,62
198,To Be or Not to Be,7.7,119
13562,My Man Godfrey,7.7,69
1712,Giant,7.5,169
220,East of Eden,7.5,163
3529,The Thin Man,7.4,97
3085,His Girl Friday,7.5,171
2897,Around the World in Eighty Days,6.5,85
1585,It's a Wonderful Life,8,1103
3083,Mr. Smith Goes to Washington,7.9,245
900,Bringing Up Baby,7.6,201
43795,Penny Serenade,6.4,23
85638,The Scarlet Letter,8.3,4
50001,Lady of Burlesque,5,7
43905,Of Human Bondage,6.4,26
22688,Angel on My Shoulder,5.7,6
23114,Little Lord Fauntleroy,6.6,13
26378,They Made Me a Criminal,5.6,8
40206,The Inspector General,6.2,17
22356,Angel and the Badman,6.6,27
260,The 39 Steps,7.4,217
43488,A Walk in the Sun,5.2,14
22613,The Outlaw,4.9,16
10331,Night of the Living Dead,7.5,591
488,The African Queen,7.4,232
22733,Beat the Devil,6.2,31
261,Cat on a Hot Tin Roof,7.6,168
57575,The Last Time I Saw Paris,5.1,9
32574,Meet John Doe,7.3,52
22657,Algiers,5.8,6
76464,Something to Sing About,3.8,2
22649,A Farewell to Arms,6.2,29
176841,Moonlight Murder,6,1
125587,Nothing Personal,4,1
39448,"Yes, Madam",7.4,11
52855,Dangerous Ground,5,8
39940,Picnic,6.7,19
172868,Madagascar Skin,0,0
85328,The Pompatus of Love,5.3,2
124632,Small Wonders,0,0
11076,Fly Away Home,6.6,114
63945,Bliss,4.8,6
58985,Grace of My Heart,6.5,15
890,Brother of Sleep,6.8,6
10861,Maximum Risk,5.3,104
1770,Michael Collins,6.8,98
44465,The Rich Man's Wife,4.9,11
2033,Infinity,0,0
18203,Big Night,6.8,45
9333,Last Man Standing,6.2,263
47260,Caught,6.5,5
9400,Set It Off,6.9,66
9401,2 Days in the Valley,5.9,73
12241,Curdled,6.2,29
25739,L'associé,6,3
161806,Ed's Next Move,3,1
11306,Extreme Measures,5.7,80
9625,The Glimmer Man,4.7,102
10680,D3: The Mighty Ducks,5.3,99
6346,The Chamber,5.9,62
18660,The Apple Dumpling Gang,6.6,34
35115,"Davy Crockett, King of the Wild Frontier",5.9,14
14821,Escape to Witch Mountain,6.5,60
14136,The Love Bug,6,126
10869,Herbie Rides Again,5.9,77
22660,Old Yeller,7,68
19186,The Parent Trap,6.8,92
31102,Pollyanna,6.9,50
6878,Homeward Bound: The Incredible Journey,6.6,218
15944,The Shaggy Dog,6.2,22
18444,Swiss Family Robinson,7,88
20723,That Darn Cat!,6.4,28
173,"20,000 Leagues Under the Sea",6.9,160
864,Cool Runnings,6.8,510
24795,Angels in the Outfield,5.7,124
11224,Cinderella,6.8,1760
81310,Winnie the Pooh and the Blustery Day,7.8,20
15947,The Three Caballeros,6.2,108
9078,The Sword in the Stone,6.9,935
29682,So Dear to My Heart,6.3,5
8367,Robin Hood: Prince of Thieves,6.6,937
433,Mary Poppins,7.4,1217
11360,Dumbo,6.8,1206
11114,Pete's Dragon,6.4,201
12335,Bedknobs and Broomsticks,6.8,260
12092,Alice in Wonderland,7,1557
10948,The Fox and the Hound,7,884
11229,Freeway,6.5,95
15121,The Sound of Music,7.4,966
562,Die Hard,7.5,4005
10163,The Lawnmower Man,5.4,198
48862,Unhook the Stars,6.2,11
117036,Synthetic Pleasures,0,0
47199,The Secret Agent,5,7
11159,Secrets & Lies,7.1,127
9591,That Thing You Do!,6.8,230
30500,To Gillian on Her 37th Birthday,5.1,13
41843,Surviving Picasso,5.3,21
55058,Love Is All There Is,5.5,2
10938,Beautiful Thing,7.3,76
11412,The Long Kiss Goodnight,6.4,323
10586,The Ghost and the Darkness,6.4,238
42314,Looking for Richard,6.9,33
27845,Trees Lounge,6.7,51
108365,The Proprietor,0,0
23223,Normal Life,6.8,8
49471,Get on the Bus,7,11
38153,Shadow Conspiracy,4,12
25147,Jude,6.6,38
9716,Everyone Says I Love You,6.5,149
43777,Bitter Sugar,6.3,3
454,Romeo + Juliet,6.7,1406
10218,Swingers,6.8,255
819,Sleepers,7.3,729
38191,The Sunchaser,6.1,8
56830,Johns,6,6
11238,Aladdin and the King of Thieves,6.1,494
27256,The Woman in Question,5.2,3
31530,Shall We Dance,7.9,22
66473,A Damsel in Distress,7,4
28120,Crossfire,6.1,26
1834,"Murder, My Sweet",7.2,48
26282,Macao,5.6,8
37218,For the Moment,7.4,3
252,Willy Wonka & the Chocolate Factory,7.4,826
116356,The Sexual Life of the Belgians,5,2
16372,The Innocents,7.5,126
11561,Sleeper,7,206
11302,Bananas,6.7,167
623,A Fish Called Wanda,7.1,576
583,Life of Brian,7.7,1230
12614,Victor/Victoria,6.9,89
21711,The Candidate,6.9,39
11575,The Great Race,7.2,64
475,Bonnie and Clyde,7.6,384
11331,The Old Man and the Sea,6,25
521,Dial M for Murder,7.9,539
21202,Madame Butterfly,4.8,3
88,Dirty Dancing,7.1,1371
500,Reservoir Dogs,8.1,3821
792,Platoon,7.5,1236
8491,Weekend at Bernie's,6.4,255
402,Basic Instinct,6.5,869
10537,The Doors,6.7,285
11386,The Crying Game,6.9,180
9504,Glengarry Glen Ross,7.5,330
15764,Sophie's Choice,7.4,149
601,E.T. the Extra-Terrestrial,7.3,3359
67365,The Search for One-eye Jimmy,6.3,4
25842,A Christmas Carol,7,34
2119,Days of Thunder,5.9,359
744,Top Gun,6.7,1736
136311,American Strays,6.8,5
221,Rebel Without a Cause,7.6,351
702,A Streetcar Named Desire,7.6,291
25750,Children of the Corn IV: The Gathering,4.6,41
17642,The Leopard Son,0,0
427043,Charm's  Incidents,0,0
146341,Bird of Prey,0,0
9305,Microcosmos,7.7,61
37616,Palookaville,5.4,7
11112,The Associate,6.2,49
21612,The Funeral,7.3,31
141210,The Sleepover,8,1
102461,A Single Girl,6.8,8
36998,The Eighth Day,7,56
200383,North Star,5.2,3
116844,Drunks,0,0
1630,The People vs. Larry Flynt,6.8,257
26626,Glory Daze,5.8,15
124837,A Perfect Candidate,5.3,2
11816,On Golden Pond,7.3,101
11843,The Return of the Pink Panther,6.7,138
10379,Drop Dead Fred,5.9,107
2756,The Abyss,7.1,822
790,The Fog,6.4,318
1103,Escape from New York,6.9,720
11298,The Howling,6.4,165
4480,Jean de Florette,7.6,113
4481,Manon of the Spring,7.8,103
49688,Johnny 100 Pesos,6.3,3
10765,Private Benjamin,6,103
762,Monty Python and the Holy Grail,7.8,1742
44497,Hustler White,6.8,12
85588,Dadetown,8,1
278621,Everything Relative,4,1
99479,Entertaining Angels - The Dorothy Day Story,5,1
55049,Three Lives and Only One Death,8,5
124829,The Line King: The Al Hirschfeld Story,0,0
79306,Snowriders,0,0
356054,Curtis's Charm,0,0
10548,When We Were Kings,7.3,54
531,The Wrong Trousers,7.6,266
104931,JLG/JLG: Self-Portrait in December,7.7,3
4483,The Return of Martin Guerre,6.7,22
18919,Faust,7.4,22
31556,He Walked by Night,6.4,17
26167,Raw Deal,7.2,19
26174,T-Men,6.4,15
61461,The Children Are Watching Us,7.2,11
117500,Pastoral Symphony,4.7,3
218713,Here Comes Cookie,8,1
217802,Love In Bloom,0,0
127973,Six of a Kind,3.5,2
659,The Tin Drum,7,93
30892,The Ruling Class,6.8,29
86369,Mina Tannenbaum,4.8,3
8074,2 or 3 Things I Know About Her,7,33
124676,The Bloody Child,0,0
38554,Dear God,5.1,17
49763,Bad Moon,5.7,33
41326,American Dream,6,2
36555,Best of the Best 3: No Turning Back,5.8,13
10608,Bob Roberts,6.5,44
11216,Cinema Paradiso,8.2,834
7452,"The Cook, the Thief, His Wife & Her Lover",7.3,137
64567,Dead Tired,5.6,9
892,Delicatessen,7.4,320
1600,The Double Life of Veronique,7.3,154
26561,Enchanted April,6.9,25
975,Paths of Glory,8.2,565
18129,The Grifters,6.5,112
54405,Hear My Song,4.1,4
150823,The Shooter,5,1
409,The English Patient,7,559
38251,Mediterraneo,7.4,157
10161,My Left Foot: The Story of Christy Brown,7.5,208
1412,"Sex, Lies, and Videotape",6.7,188
41768,Passion Fish,6.7,7
10409,Strictly Ballroom,6.2,83
14285,The Thin Blue Line,7.9,109
2469,Tie Me Up! Tie Me Down!,7,102
10174,Madonna: Truth or Dare,6.3,32
31225,Paris is Burning,8.2,67
510,One Flew Over the Cuckoo's Nest,8.3,3001
11455,Up in Smoke,6.7,201
1891,The Empire Strikes Back,8.2,5998
2493,The Princess Bride,7.6,1518
85,Raiders of the Lost Ark,7.7,3949
68,Brazil,7.6,877
679,Aliens,7.7,3282
429,"The Good, the Bad and the Ugly",8.1,2371
13446,Withnail & I,7.4,173
389,12 Angry Men,8.2,2130
947,Lawrence of Arabia,7.8,870
185,A Clockwork Orange,8,3432
595,To Kill a Mockingbird,7.9,676
28,Apocalypse Now,8,2112
335,Once Upon a Time in the West,8.1,1160
1892,Return of the Jedi,7.9,4763
144,Wings of Desire,7.5,256
1092,The Third Man,7.9,431
769,GoodFellas,8.2,3211
348,Alien,7.9,4564
766,Army of Darkness,7.3,852
175,The Big Blue,7.6,364
11645,Ran,7.9,349
10835,The Killer,7.6,179
539,Psycho,8.3,2405
525,The Blues Brothers,7.5,1092
240,The Godfather: Part II,8.3,3418
600,Full Metal Jacket,7.9,2595
530,A Grand Day Out,7.4,199
10705,Henry V,7.4,73
279,Amadeus,7.8,1107
3109,The Quiet Man,7.3,118
311,Once Upon a Time in America,8.3,1104
1578,Raging Bull,7.7,968
703,Annie Hall,7.8,1044
9549,The Right Stuff,7.4,241
1398,Stalker,7.8,356
387,Das Boot,7.9,623
9277,The Sting,7.9,639
343,Harold and Maude,7.7,266
37291,Trust,6.5,24
490,The Seventh Seal,7.9,569
11235,Local Hero,7,81
218,The Terminator,7.4,4208
763,Braindead,7.4,388
9665,Glory,7.4,391
18971,Rosencrantz & Guildenstern Are Dead,7.3,75
696,Manhattan,7.8,600
379,Miller's Crossing,7.5,431
207,Dead Poets Society,8.1,2786
37247,The Graduate,7.6,855
1480,Touch of Evil,7.6,292
9322,La Femme Nikita,7,511
826,The Bridge on the River Kwai,7.7,554
422,8½,7.9,427
829,Chinatown,7.9,939
828,The Day the Earth Stood Still,7.3,323
3090,The Treasure of the Sierra Madre,7.9,285
9964,Bad Taste,6.4,196
3063,Duck Soup,7.6,170
13667,Better Off Dead...,6.8,164
694,The Shining,8.1,3890
235,Stand by Me,7.8,1568
832,M,8,465
765,Evil Dead II,7.5,760
5925,The Great Escape,7.8,731
11778,The Deer Hunter,7.8,943
4485,Diva,6.7,37
137,Groundhog Day,7.4,2358
33,Unforgiven,7.7,1133
982,The Manchurian Candidate,7.7,188
8428,Pump up the Volume,7,86
212,Arsenic and Old Lace,7.4,234
105,Back to the Future,8,6239
1633,Fried Green Tomatoes,7.6,298
11202,Patton,7.3,327
1554,Down by Law,7.2,149
149,Akira,7.8,792
8009,Highlander,6.8,642
903,Cool Hand Luke,7.7,390
11673,Cyrano de Bergerac,6.8,131
3034,Young Frankenstein,7.7,880
339,Night on Earth,7.5,165
10404,Raise the Red Lantern,7.8,139
914,The Great Dictator,8.1,756
756,Fantasia,7.2,831
288,High Noon,7.6,343
910,The Big Sleep,7.6,244
2640,Heathers,7.3,387
16633,Somewhere in Time,7.1,104
665,Ben-Hur,7.5,660
11031,This Is Spinal Tap,7.6,413
11314,Koyaanisqatsi,7.7,140
15143,Some Kind of Wonderful,6.9,104
89,Indiana Jones and the Last Crusade,7.6,3221
10322,Being There,7.7,243
783,Gandhi,7.4,730
10644,The Unbearable Lightness of Being,7,89
11257,A Room with a View,6.9,164
14370,Real Genius,6.6,121
12104,Pink Floyd: The Wall,7.7,363
625,The Killing Fields,7.5,180
8816,My Life as a Dog,7.3,70
830,Forbidden Planet,7.2,238
2323,Field of Dreams,7.1,383
983,The Man Who Would Be King,7.6,148
642,Butch Cassidy and the Sundance Kid,7.4,659
655,"Paris, Texas",7.7,282
10341,Until the End of the World,6.3,45
639,When Harry Met Sally...,7.3,974
266022,I Shot a Man in Vegas,0,0
168450,Parallel Sons,5,1
30180,Hype!,6.8,12
31388,Santa with Muscles,3.5,20
41801,Female Perversions,5.4,10
66034,Mad Dog Time,6.2,12
348138,Breathing Room,0,0
96288,Paris Was a Woman,7,1
61536,I'm Not Rappaport,6.2,8
18762,Blue Juice,3.6,13
331367,Kids of Survival,0,0
8077,Alien³,6.2,1664
814,An American Werewolf in London,7.2,571
41671,Amityville: It's About Time,4.1,21
27214,Amityville 3-D,4,40
52263,Amityville: Dollhouse,3.5,17
33519,Amityville: A New Generation,2.8,17
16235,Amityville II: The Possession,5.9,59
11449,The Amityville Horror,6.2,192
41848,The Amityville Curse,2.7,19
25944,Blood for Dracula,5.8,22
24913,April Fool's Day,5.8,74
49126,Audrey Rose,5.8,34
32076,The Believers,6.2,39
571,The Birds,7.3,959
8851,The Blob,6.2,147
37843,Blood Beach,4.9,18
32146,Body Parts,5.6,24
30346,The Body Snatcher,6.8,47
6114,Dracula,7.1,1087
229,Bride of Frankenstein,7.4,208
13549,Burnt Offerings,6.6,58
9529,Candyman,6.2,303
1598,Cape Fear,7,692
11349,Cape Fear,7.2,125
7340,Carrie,7,977
6217,Cat People,6,97
377,A Nightmare on Elm Street,7.2,1212
653,Nosferatu,7.7,373
28198,Vampire in Venice,8.5,2
794,The Omen,7.2,485
31640,Blood and Wine,5.5,34
8744,Albino Alligator,5.6,45
25189,The Mirror Has Two Faces,6.5,47
145,Breaking the Waves,7.2,213
2212,Nightwatch,6.2,104
199,Star Trek: First Contact,7,671
7863,Shine,7.3,136
12498,Sling Blade,7.4,236
9279,Jingle All the Way,5.5,583
53234,Identification of a Woman,5.8,15
17204,Paradise Lost: The Child Murders at Robin Hood Hills,7.9,38
21539,The Preacher's Wife,5.4,55
85589,Zero Kelvin,6.4,5
12709,Ridicule,7.4,30
20539,The Crucible,6.7,134
11674,101 Dalmatians,5.6,722
199512,The Forbidden Christ,5.5,2
64900,I Can't Sleep,5,1
1573,Die Hard 2,6.6,1920
152,Star Trek: The Motion Picture,6.2,541
174,Star Trek VI: The Undiscovered Country,6.7,421
172,Star Trek V: The Final Frontier,5.6,384
154,Star Trek II: The Wrath of Khan,7.3,688
157,Star Trek III: The Search for Spock,6.4,443
168,Star Trek IV: The Voyage Home,6.9,490
364,Batman Returns,6.6,1706
11967,Young Guns,6.6,262
9086,Young Guns II,6.3,165
621,Grease,7.2,1633
9037,Grease 2,4.9,185
10173,Marked for Death,5.6,100
55687,Adrenalin: Fear the Rush,3.9,19
168535,The Substance of Fire,6,1
8845,Under Siege,6.1,405
46681,Terror in a Texas Town,7.1,13
578,Jaws,7.5,2628
579,Jaws 2,5.9,412
17692,Jaws 3-D,4.2,266
17795,My Fellow Americans,6.3,46
75,Mars Attacks!,6.1,1544
13891,Citizen Ruth,6.8,27
9390,Jerry Maguire,6.7,941
378,Raising Arizona,7.2,548
10896,Tin Men,6.8,38
2322,Sneakers,6.7,301
41240,Bastard Out of Carolina,7.3,19
26949,In Love and War,6,28
9819,Marvin's Room,6.6,130
49799,Somebody Is Waiting,0,0
31908,Ghosts of Mississippi,6.2,40
46027,Night Falls on Manhattan,6.6,24
3179,Beavis and Butt-Head Do America,6.5,169
1802,La Cérémonie,7,40
4232,Scream,7,1520
9361,The Last of the Mohicans,7.1,747
2928,Michael,5.5,174
30285,The Evening Star,5.8,18
10549,Hamlet,7.3,118
58102,Some Mother's Son,7,6
18451,The Whole Wide World,6.4,9
27265,Mother,6.8,19
49935,Thieves,7,5
8818,Evita,5.9,122
36758,The Portrait of a Lady,6.3,46
36040,Walkabout,7.4,111
74239,Message to Love: The Isle of Wight Festival,6.4,4
9415,Murder at 1600,5.8,130
55146,Hearts and Minds,0,0
303693,Inside,0,1
12145,Fierce Creatures,6,95
42424,Zeus & Roxanne,4.2,16
34314,Turbulence,5.2,63
2892,Angel Baby,7.7,3
9404,First Strike,6.5,101
85242,Underworld,6,1
9622,Beverly Hills Ninja,5.5,176
8860,Metro,5.3,136
197537,The Machine,4.5,2
66597,Falling in Love Again,6.1,4
14832,The Cement Garden,7.2,23
9619,Dante's Peak,5.8,445
40506,Meet Wally Sparks,5.3,10
31000,Amos & Andrew,5,47
4104,Benny & Joon,6.9,220
26306,Prefontaine,6.7,21
203829,A Tickle in the Heart,0,0
43775,Guantanamera,8,3
14908,McHale's Navy,4.4,27
784,Kolya,7.5,46
12489,Gridlock'd,6.8,55
168283,Fire on the Mountain,0,0
16448,Waiting for Guffman,7.4,66
55936,Prisoner of the Mountains,6.6,14
17894,The Beautician and the Beast,5.2,53
28059,SubUrbia,6.4,32
58911,Hotel de Love,4.3,2
17949,The Pest,5,35
1968,Fools Rush In,5.8,133
61563,Touch,6,10
66,Absolute Power,6.4,226
20735,That Darn Cat,3.9,11
11419,Vegas Vacation,6,175
333165,Unforgotten: Twenty-Five Years After Willowbrook,7,2
25796,That Old Feeling,7.1,15
638,Lost Highway,7.5,572
25624,Rosewood,6.7,31
9366,Donnie Brasco,7.4,1175
60083,Salut cousin !,3.3,4
21915,Booty Call,5.6,29
90928,Rhyme & Reason,6.3,8
50091,Boys Life 2,5,1
18420,City of Industry,5.6,14
19952,Best Men,5.6,8
9446,Jungle 2 Jungle,4.9,122
28005,Kama Sutra - A Tale of Love,5.7,36
9403,Private Parts,6.7,106
27322,Love Jones,8.1,12
10003,The Saint,5.9,310
9311,Smilla's Sense of Snow,6.6,61
11844,The Van,5.9,15
884,Crash,6.5,224
49806,The Daytrippers,6.2,11
1624,Liar Liar,6.4,1456
88423,The Quiet Room,5,1
16052,Selena,7.1,115
4477,The Devil's Own,5.9,300
24662,Cats Don't Dance,7.1,25
18423,B.A.P.S.,4.2,13
76996,Love and Other Catastrophes,5.8,9
6499,Turbo: A Power Rangers Movie,4.6,60
50512,Anna Karenina,6.4,26
9405,Double Team,4.4,163
12723,Inventing the Abbotts,6.4,43
9360,Anaconda,4.8,624
9434,Grosse Pointe Blank,6.9,278
118991,Keys to Tulsa,4.9,5
21626,Kissed,7,21
13982,8 Heads in a Duffel Bag,5.4,39
93946,Hollow Reed,6.8,6
77223,Paradise Road,6.2,21
31465,Traveller,5.9,6
12793,All Over Me,5.9,15
102878,A Brother's Kiss,8,1
105763,A Chef in Love,3.5,2
9611,Romy and Michele's High School Reunion,6,160
47694,Temptress Moon,7.2,6
10357,Volcano,5.2,387
9977,Children of the Revolution,5.3,9
816,Austin Powers: International Man of Mystery,6.5,1033
2163,Breakdown,6.6,202
124680,Broken English,7,2
16399,Commandments,5.3,5
124843,Ripe,4,4
31017,"Truth or Consequences, N.M.",5.7,15
24645,The Turning,0,0
49478,Warriors of Virtue,4.7,9
12499,Fathers' Day,5.1,77
18,The Fifth Element,7.3,3962
68545,Intimate Relations,8,1
1811,Nowhere,6.3,27
109614,Losing Chase,3.9,6
60082,Sprung,5,7
105045,The Promise,5,1
53023,Le Bonheur,7,21
64802,Love! Valour! Compassion!,5.7,10
11239,Shall We Dance?,7.2,35
50850,The Second Jungle Book: Mowgli & Baloo,3.2,5
15321,Twin Town,6.6,29
2058,Addicted to Love,6.1,112
9450,Brassed Off,6.9,53
125021,The Designated Mourner,8,2
330,The Lost World: Jurassic Park,6.2,2528
38523,Ponette,7.5,11
16375,Schizopolis,6.4,22
33660,Shiloh,5.7,17
59232,The War at Home,6.9,7
45671,Rough Magic,6.3,7
17770,Trial and Error,5.3,17
15170,Buddy,3.9,13
1701,Con Air,6.5,1289
201445,Late Bloomers,4,1
26422,The Pillow Book,6.9,41
124642,To Have (Or Not),0,0
1639,Speed 2: Cruise Control,4.1,439
49235,Squeeze,6,1
106129,Sudden Manhattan,6,1
291634,The Next Step,0,0
107743,Wedding Bell Blues,5.5,2
415,Batman & Robin,4.2,1447
47686,Dream with the Fishes,7.7,10
65889,Roseanna's Grave,6.3,4
11103,Head Above Water,5.8,39
11970,Hercules,7.3,1741
34941,The Last Time I Committed Suicide,6.7,7
407992,MURDER and murder,8,2
8874,My Best Friend's Wedding,6.4,606
17991,Tetsuo II: Body Hammer,5.6,24
11956,When the Cat's Away,6.1,16
266,Contempt,7.5,138
754,Face/Off,6.8,1612
37567,Fall,7.2,6
43771,Gabbeh,7.5,6
124834,Mondo,7,3
249358,The Innocent Sleep,0,0
111367,For Ever Mozart,8,3
607,Men in Black,6.9,4521
18080,Out to Sea,5.8,20
38225,Wild America,5.8,28
17834,A Simple Wish,5.5,46
686,Contact,7.2,1338
65046,Love Serenade,6,4
4421,G.I. Jane,6,404
9387,Conan the Barbarian,6.6,663
10603,George of the Jungle,5.4,508
2142,Cop Land,6.6,384
8413,Event Horizon,6.4,752
10336,Spawn,5,344
20737,Air Bud,5.3,108
9413,Picture Perfect,5.1,114
14585,In the Company of Men,6.8,45
18519,Free Willy 3: The Rescue,5.6,76
49462,Career Girls,7.4,15
8834,Conspiracy Theory,6.5,440
9458,Desperate Measures,5.9,60
8854,Steel,4.2,49
38295,She's So Lovely,5.3,26
22073,Hoodlum,6.5,33
37244,Leave it to Beaver,5.2,20
4961,Mimic,5.7,255
9416,Money Talks,6,90
26180,Excess Baggage,5.6,56
17832,Kull the Conqueror,5.2,39
9772,Air Force One,6.2,859
6072,One Eight Seven,6.5,141
1669,The Hunt for Red October,7.2,971
468,My Own Private Idaho,7.1,218
32519,"Kiss Me, Guido",4.4,10
108401,Star Maps,5.3,3
10806,In & Out,6.3,181
9433,The Edge,6.8,359
6623,The Peacemaker,5.8,263
2118,L.A. Confidential,7.7,1340
978,Seven Years in Tibet,7,644
9437,Kiss the Girls,6.2,353
29461,Soul Food,6.6,19
56651,Kicked in the Head,5,1
10351,Wishmaster,5.6,114
66588,A Thousand Acres,5.7,11
2649,The Game,7.5,1556
14289,Fire Down Below,5,91
10155,U Turn,6.5,185
75250,The Locusts,3.8,3
20457,The Matchmaker,6.1,18
18355,The Assignment,6.6,41
