Tweet,Sentimental,:),:-),:d,thanks,love,good,thank,see,happy,great,:(,:-(,miss,please,want,can't,time,sorry,one
@ABNORMAL_ANA92 i'm supposed to ask where do you buy albums :),Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
@CorderMrs you're welcome :),Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
@otraway same :(,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"@trisha1234 Beautiful edit, Trish! :) Loved it! ♥",Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
@Celestalon @healiocentric We need good Taco places in Europe :(,Negative,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
Looking for fun? KIK : agover73 #kik #kikgirl #hornykik #makeup #orgasm #brasileirao #sexdate :( http://t.co/PDxVjLdhi7,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Thanks for following @jabawack! You are most welcome. :),Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
@Hatecrew_dzul Right right?? :( We will always have good memories I guess. 😔,Negative,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
@f0nzie send one please :) i wont expose or roast &lt;3,Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"Today is damn slow! :( checked the time, 11:15AM..2hours later, 11:25AM
Sigh",Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"but i can't fry chicken, woe is me my nigga :(",Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
I'm back :) sorry I had many problems :) http://t.co/BskkttBzSn,Positive,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
@__riixc i miss you too :(,Negative,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
@ParkTheatre @NoBillington Thanks! :),Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
@BRBCODY it was a.. sympathy laugh :),Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
My niece is having a better summer then me :(,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
@MissKittyDomme  must make a visit up to the north west its been to long to session miss kitty its 3 years plus :((,Negative,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
"@djdarrenjones Thank you! I feel awful, not been this sick for a long time :(",Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"@lnnamnd hi! we made some changes in our design, hope you like it :) https://t.co/EXt098Yq1b",Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
@Real_Liam_Payne a little suggestion that we do another 1D Day :),Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anchors at sea..:),Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lovely coffee :) @CoffeesToGo1,Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
@KBedders @guardianmusic oh my goodness this made me so sad :( #finddjderek,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
@maui26_maui :(( ill just make another one,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
MY kik : senight468 #kik #kikmeboys #gay #teens #amateur #travel #hotscratch :( http://t.co/1KmYuz66RN,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
It's not you :( @jackgilinsky #CalibraksaEP http://t.co/kQWxO527tb,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Wag hopia please :(( #ZaynIsComingBackOnJuly26,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
MY snapchat : NoraPowel19 #snapchat #hornykik #teen #booty #photooftheday #music #livesex :) http://t.co/cpnxELviXs,Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
@kevinthewhippet @Cassie_Spaniel @Bracken_Nelson @BellisimoBella1 @SpanielHarry thanks :) zzz xx,Positive,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Patch :(,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
@Gxbby182 awesome I await your report :D,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"I second that, simply stunning! :D https://t.co/E9q4mgeTz4",Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
James_Yammouni I bet $20 that you will follow ✧｡ Chelny ｡✧ Do NOT disappoint me. :(,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Awh why :( were nice  https://t.co/5zAwc5Z37J,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Bout to lay down and watch Jurassic World with @TaylerBrayden!! Love our little movie nights :) 💕,Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
@rvkido alrd joy :),Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
@nicoledyosa1  follow @jnlazts &amp; http://t.co/RCvcYYO0Iq follow u back :),Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
@VulturesDare why thank you kind sir :),Positive,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
I WANT to create the FIRST #Bboying #Cardgame with #pixelart #gamedesign :D!!!! What do you think ?? #indiedev #pixel_dailies #gamedev,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Who trying to go to the movies tommarow I'll pay :),Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
@demiroberts_ August 13th :( x,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
i really like this cb but not the outfit this time too bad :(,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
@vanillawley i want one too bit noone knows me on twitter so :(((,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
"@crunchy_mummy @stevie_couch @Twinmumanddad @RunJumpScrap @helsy_1983 @NigeHiggins4 @Mr_Kitney it's raining her today, boo :(",Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
i made a calum layout for liv :),Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
@ernezpjy its old pic :),Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
I NEED A LIFE :),Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
@muhammadskates :( that's a long time,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
traffic :-(,Negative,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
@teylatte oh we're not in charge of that! our buyers just inform us that they joined the contest and won :),Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"I feel like I'm a weird person for shipping Bellamy &amp; Raven, because everyone ships him with Clarke, but the heart wants what it wants :(",Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
@osullivand it was the 10 year old's cat and his first loss of a pet too :(,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"@HelpRefugeesOZ No worries, fixed :)",Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
@985_6097 LOL :) Thank you. He is definitely a source of appeasement...,Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
@vinrana1986 We Indian fans really miSS UU dear do uu MiSS us :((((,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
where the FUCK is Andy?!?!?! &gt;:(,Negative,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Cant wait to get my Baller G Lil Faded chain :)
What Everybody Ought To Know",Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"but srsly tho, bae looks so out of it :((((",Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
@ManiMint_ you're welcome :),Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
@davygus Glue factory for Kuchar :-(,Negative,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"@RaruShopping Thank you, I've sent them an email :)",Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"@smilingkrys omaygad , i didnt know vic got surgery :( and theres amber :((( TT.TT",Negative,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
First leg of the @magictrikband tour is going well! :D #music #band #rock #magictrik #tour https://t.co/CQHqWfa7ft,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
@roguefond @solarfIarefic i miss her too where is she :(,Negative,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
PauseTime is always nice :-),Positive,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MY kik - abligaverins7 #kik #hornykik #photooftheday #kikchat #likeforlike #indiemusic #sexygirlbypreciouslemmy :( http://t.co/gNb5NvMtUC,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
@TravelWTheSmile thanks for sharing! Wishing you a wicked weekend :),Positive,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
i'm so tired :(,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Appreciate your work a lot. You go! An Italian fan. :D @mrharrymelling,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
@philconcerts may available tix pa ba ng ATL concert?? Thanks :))),Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Justin where are you ? :( @justinbieber,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"@ITVCentral #Midlands Yes thanks for the depressing weather forecast, where the word 'rain' was mentioned several times :-(",Negative,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"@Shonette @HartsBakery Aw that sounds great, better than what i  have for lunch :(",Negative,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
Now this is what I call #ThrowbackFriday !! Christen ki yaad aa Gayi :D  https://t.co/RHTce9ByRd,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
@AdoreDelano are u there too? :( http://t.co/P4Of3dpGXi,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Snapchat me guys - sexyjane19 #snapchat #kik #Horny #bestoftheday #photo #goodmusic #sexual :( http://t.co/0RZnnSlxq9,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"@catameringue @VivianBloom Purrthos, Cathos and Catamis :D",Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
In glad that lasted ONE day :),Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Wanna cuddle, but all I have is my pilllow :(",Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Irene unnie bite her fingers and worriedly stared at staff :( ~it's okay unnie,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
i want pretzels now :( #bb17 #bblf,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
@RX931 Verge by Owl City! Thanks :D,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
@AnneMOrbs  follow @jnlazts &amp; http://t.co/RCvcYYO0Iq follow u back :),Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
@scdesc Molly deserved a much higher place :(,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
joim me while I feed the troops. :) https://t.co/ZlcsRuUpPY via @audioBoom,Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
@THEINFORMINE Hello :) and #FFBack !,Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
@MaslowFanArmy i'm very excited for what's coming :) he really deserves it.,Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"happy FriYAY, happy followers :-) xxx ♥",Positive,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
@BhaktisBanter u look angel in this one @PallaviRuhail :) #FlipkartFashionFriday http://t.co/aT0iSMP0XI,Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
@miabellasesso http://t.co/FtI5vLQJks @SBNation and a few select others.. will get to you :),Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"@Aiteee1 Aitor SnS, Would you mind checking my Bio and participate in PS4 giveaway? It could be that you are the winner :)",Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
@chattsss tbh idk :( ask around,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
I'm that person that has to workout and eat healthy because the minute I don't I gain weight :-),Positive,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
@HostMyOffice @NigelPWhittaker @lemezma @TWBC_Business @_TheBunkerJL Right back atchya!  Have a great day everyone :),Positive,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
How unlucky would it be if I was dying and passed away just before ed came on stage #:-(,Negative,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
":) Good Afternoon :D
#TwitterFollowersWhatsUp
#HappyFriedDay
#KeepSafeAlways 
#LoveYeah
#emojasp_here",Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
@imafaithreyes thaaanks! December puhon. :)),Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vidcon :(((,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
@L3THXL @JB_Voxy @CodyPotions an already clutching shit...... foh homie :),Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
@BlondieBlonde70 It was nice to see family members I am close to but miss them :-(,Negative,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
#FNAF4 has officially been released on steam! Definitely excited to watch people play it! :D,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#FF @Hola_its_Esha  Nyc Girl must follow her :-),Positive,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
@Neenkin yeah Neenkin congrats on your successful masterpiece! :) 🎉,Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
since no ones up &amp; I'm bored :) add me http://t.co/mzrlwm2WuT,Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OMG selena tweets while i was busy out :(,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Add my KIK - lorm823 #kik #kikmeguys #blonde #rp #kikmenow #indiemusic #selfshot :( http://t.co/W07JltA7Fy,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
@Korku_3 thanks bro :),Positive,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"@LeeUUHN No specific dates, just whenever we catch each other :(",Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"@BillPolykretis @to_kazanaki makes me want to watch the whole film, then the CGI kicks in (oops, pun) &amp; I start grumbling &amp; turn it off :(",Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
i want to play sims 4 :(,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
@jsonyoung thanks for all your support :),Positive,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
@juanchavarin52 @taliagarcia__ yeah so you can bruise my rib again :-),Positive,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Busy/early day tomorrow and it's 3am :),Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
@knives_chau I'm not surprised! :(((,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"@SupportOrganize Hey Lynne, on FB the Buffer button will bring up your composer and you can Buffer an FB share. :)  -Mary",Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
I didn't made it again. :(,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
sorry for always changing my layout :(,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
ITS BEEN SO LONG ED LOVE YOU SEE U SOON :-((( @thepohjien,Negative,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Wasted a good outfit today :(,Negative,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
Hello :) Get Youth Job Opportunities follow &gt;&gt; @tolajobjobs @NomfundoCom,Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"So now F(x) is 4 members?? Just Victoria,Amber,Luna,And Krystal??? No giant baby again in F(x) :( https://t.co/RXtJdTElW5",Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
@mustntgrumble I hadn't thought of an icepack. Big doses of pain killers on board. But it is feeling very very painful already :( *whimpers*,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"@yashjejani he has a very good system, he trades bnf for 50 points. :) @TraderAdda",Positive,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"@MoOx Looks really good, but I don't get the greyed out basename, the path is all one colour. :( Using one dark &amp; tomorrow night theme.",Negative,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2
@SVTNDino adoohh :(,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
@MandaScapinello oh yeah?? I am definitely going to try it tonight then! :) we took your advice too! We are in Treviso now!,Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
@SarahLucero boo. I had already turned in. Yes. At 915. :(,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
@DayHWStoodStill oh will certainly be watching it anyway!! :D,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
@bbcweather My camping trip starts on Saturday in Somerset...looking good! ...Sunday though is a different story... :-(,Negative,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
@kjmci it’s raining and cold :(,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Oh god!!! I'm strucked by the pain... Cant take it anymore!!! :(,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"@MaverickLowe @CTC_Cyclists Yep but oh so common of infra, still being rolled out now, in this Country :-(",Negative,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
@cpdigdarkroom worst news all day :(,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
#FF to these fab peeps :) @baby2body @sarahs_scribble @babysleepexpert @mybabatweets @Zita_West @TendreDeal @BoboBuddies @kerryjeanlister,Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
@DrSadafAlvi @FatimahLove92 @AliJaved93 @Iqbal92S @defilibrator @kiran1144 @tahseenfurqan Janjua is my friend.:),Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
@uptommosass it's 9:25 am here :) I live in Scotland :) it's strange to imagine what?- Megan xx,Positive,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
@lizzytrevaskis @1057darwin OMG! Swedish hair metal legends HäirFørce in the studio while I am on leave??? Noooo :( #givecodpieceachance,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
The Tombow ABT has arrived :) https://t.co/LD6CXQyKwI,Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
@LuiCalibre I'd be down but man i have to work right now :(,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Zzzzzz.....please don't let the sun come up yet.... :(,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
@jefhong12_21  follow @jnlazts &amp; http://t.co/RCvcYYO0Iq follow u back :),Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
watched the match till late night y'day.. :D https://t.co/ZhHZOzHBEN,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Hi BAM ! @BarsAndMelody 
Can you follow my bestfriend @969Horan696 ? 
She loves you a lot :) 
See you in Warsaw &lt;3 
Love you &lt;3 x28",Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
everything was so much easier back then :(  http://t.co/gW0vFMQqzQ,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Nice whilst it lasted :( #AFLBluesHawks,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"@ABNORMAL_ANA92 oh, okay :D thanks!",Positive,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"@taylorswift13 UGH,I JUST WANT TO BE WITH YOU RIGHT HERE AND RIGHT NOW,I NEED YA TAY. You are the only one who understands me. :(",Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
@_mahzo oh cool it worked. Cheers :),Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"@marie_apayor MAYMAY and @DeniseFronteras If ever you make plans, DO IT IN ADVANCE HUHU! :( I need like 1 week allowance na magpaalam!!",Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"@katiemcmillan90 &gt; Message: full name, d.o.b, address, postcode and Talkmobile phone number. Thanks! :)",Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ah Mensch @Tikus09 :(,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
@malikm0ney sorka no :((,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"I slept less that 7 hours last night, preparing myself for possible naps :p",Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"@theCIGirl @LeRoiHaptalon @stpierjane @HeadwayGsy @cheshiregsy #FridayDownpour - hope it clears for the wkend, have a good one :)",Positive,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
@NerfThorn problem is 1. I'm from UK so it's £ not $ and 2. I don't have $25 :(,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
@myungfart cheer up ella :(,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
she's so cute :( http://t.co/BtE6DMoxYT,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
.@sabal_abla @tanha_messiah But I was joking on the headline. So aren't we friends? :( Pls dn't brk my heart. :'(,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Something sad/bad always happens to me around this time and day every year :(,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
Friday!!!! But I have work til 8pm :( there is champagne haha,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
goodbye ny :( 🚖🗽🌃 http://t.co/uNorqB0mlK,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
@unborngirl I promise...  :p,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#FollowFriday Thank you @TimModise @LifeWithThami @Mkokstad for being top influencers in my community this week :-),Positive,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shit 10.3k???? :(((((,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"@MistressSaphire Good morning to you, gorgeous Mistress Saphire :)",Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
I have loved you since we were eighteen @iqbaale :),Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Jgh , but we have to go to Bayan :D bye",Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Hi BAM ! @BarsAndMelody 
Can you follow my bestfriend @969Horan696 ? 
She loves you a lot :) 
See you in Warsaw &lt;3 
Love you &lt;3 x33",Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
My Rumbelle feels are just too overwhelming... :((,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
:((( (at Crepes 40) — https://t.co/bazEmHlhYL,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
:(( My #TeenChoice for #ChoiceInternationalArtist is #SuperJunior!,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
i got so excited when micha rt or fave my tweet why am i such a creep :-( @japhantrash,Negative,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
@AmberMarineArt Thanks for the favorite! :) Make sure to keep in touch for more news of our light bulbs made from corn waste.,Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hello :) Get Youth Job Opportunities follow &gt;&gt; @tolajobjobs @Brian88071070,Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Some #vinylbear ice cream being made ready for the party :) https://t.co/YLmavlZPM2,Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"@Jime_JB21 FOLLOWED ME THANKS, AND
@justinbieber PLEASE FOLLOWED ME TOO :(",Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Jahat :(,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"@colon_valeria FOLLOWED ME THANKS, AND
@justinbieber PLEASE FOLLOWED ME TOO :(",Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"@Omundson If you got nothing to do tonight,there's a concert of @PaulCarella (he joined Jason&amp;Rob in Feb at their tour) at @theborderline :)",Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
See you on monday 2EMT!!! :),Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"@gregols09 They really are helpful :) Alternatively, give us a call on 150 / 0345 454 1111 and we can help there. MKa",Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"@LauraAlyceH @weimingkam And by turning up, to be fair! It meant a lot that people came. :)",Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"@voteforbabe go first on @/LSceens and I'll give extras, tweet when done :)",Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"@Harbinger1973 you star!! Thank you very much. :)Started the download on my phone... Will hopefully be done by the time I get home.",Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
@SquadKathNiels @bernardokath i LOVE the way you are :) &lt;3,Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
